48
[1712.4, 4147.8, 1183.6, 5365.6, 2572.6, 2830.1, 2379.7, 2240.4, 1601.5, 4391.5, 0.0, 585.4, 765.0, 1029.0, 882.4, 2039.7, 3352.4, 2223.6, 3099.6, 1048.2, 1246.0, 1624.4, 502.1, 3840.4, 1195.2, 5053.0, 3041.9, 2487.6, 2944.7, 2675.7, 2086.1, 2330.3, 1113.2, 1649.9, 5458.9, 2131.7, 3036.2, 1957.8, 1996.5, 930.9, 2512.9, 3700.3, 2922.5, 2136.9, 5458.4, 1393.8, 710.8, 2533.6]
[1603.6, 4722.7, 1520.0, 5946.0, 3156.1, 2265.7, 1794.4, 2050.4, 1342.5, 4946.1, 585.4, 0.0, 1298.3, 1611.9, 405.3, 2207.2, 2823.4, 1638.2, 2541.8, 693.7, 1585.6, 1766.6, 1049.6, 4356.5, 1770.0, 5632.4, 2497.9, 1906.9, 3519.8, 2127.1, 1557.7, 2777.8, 530.1, 2170.9, 6002.1, 1551.1, 2471.6, 1537.5, 2505.4, 790.0, 2911.6, 4276.7, 2402.4, 1563.4, 5982.2, 826.8, 891.4, 3108.7]
[2367.2, 3634.9, 1497.2, 4679.0, 1923.1, 3406.5, 3050.5, 2919.8, 2329.7, 3647.9, 765.0, 1298.3, 0.0, 645.9, 1641.0, 2446.0, 3839.2, 2904.2, 3654.5, 1487.4, 729.9, 2095.7, 696.5, 3076.0, 532.1, 4362.5, 3566.2, 3121.8, 2452.9, 3218.3, 2841.8, 1591.4, 1790.9, 1479.2, 4705.3, 2771.8, 3609.6, 2720.2, 1231.8, 1655.2, 2549.3, 3000.9, 3402.4, 2859.4, 4696.0, 2125.1, 755.3, 1835.3]
[2200.4, 3124.1, 1102.7, 4377.0, 1579.2, 3853.2, 3404.9, 2761.6, 2290.9, 3500.0, 1029.0, 1611.9, 645.9, 0.0, 1852.1, 2025.1, 4348.6, 3246.6, 4118.2, 1996.9, 1340.2, 1752.9, 605.1, 3077.9, 418.8, 4069.3, 4051.2, 3516.5, 1922.3, 3689.6, 3031.4, 1865.9, 2141.4, 837.0, 4592.6, 3160.7, 4059.1, 2787.8, 1379.4, 1662.0, 1931.4, 2736.0, 3914.2, 3137.2, 4646.4, 2395.0, 1350.6, 1591.7]
[1289.4, 4906.1, 1500.9, 6224.8, 3426.3, 2177.3, 1603.2, 1686.7, 969.7, 5273.3, 882.4, 405.3, 1641.0, 1852.1, 0.0, 2028.2, 2802.3, 1437.3, 2465.7, 985.2, 1986.2, 1592.1, 1252.6, 4715.7, 2071.7, 5914.7, 2453.9, 1763.6, 3709.7, 2081.7, 1203.8, 3163.7, 496.3, 2286.8, 6341.2, 1418.8, 2378.6, 1133.5, 2866.7, 553.2, 2884.8, 4568.9, 2404.4, 1288.2, 6337.0, 554.7, 1296.5, 3405.6]
[1003.9, 3929.7, 950.2, 5708.6, 3178.2, 4075.5, 3381.3, 1303.8, 1450.6, 5182.1, 2039.7, 2207.2, 2446.0, 2025.1, 2028.2, 0.0, 4758.9, 3220.0, 4367.6, 2899.4, 3150.8, 441.0, 1764.5, 4959.5, 2443.9, 5442.4, 4395.4, 3609.1, 2931.3, 4033.9, 2571.6, 3891.0, 2524.2, 1589.6, 6277.6, 3312.7, 4260.6, 2032.7, 3397.9, 1475.1, 1240.5, 4286.5, 4389.6, 2927.5, 6418.8, 2427.1, 2748.3, 3336.4]
[3832.7, 7462.8, 4297.5, 8417.0, 5748.3, 726.0, 1468.5, 3931.3, 3375.2, 7215.6, 3352.4, 2823.4, 3839.2, 4348.6, 2802.3, 4758.9, 0.0, 1600.9, 476.6, 2358.3, 3616.4, 4344.8, 3850.9, 6432.5, 4371.2, 8097.1, 369.3, 1205.0, 6266.4, 725.8, 2383.9, 4753.2, 2334.2, 4990.6, 8147.8, 1451.1, 608.0, 2948.1, 4751.6, 3330.5, 5686.6, 6745.5, 436.8, 1947.7, 8004.1, 2333.9, 3097.6, 5617.9]
[2257.6, 6337.1, 2902.4, 7577.3, 4792.8, 880.2, 167.9, 2330.3, 1795.9, 6534.3, 2223.6, 1638.2, 2904.2, 3246.6, 1437.3, 3220.0, 1600.9, 0.0, 1164.7, 1562.3, 2987.2, 2828.9, 2665.3, 5881.1, 3400.3, 7262.3, 1232.5, 398.9, 5137.4, 922.6, 793.4, 4226.6, 1116.8, 3723.8, 7564.8, 285.5, 1048.8, 1347.8, 4050.1, 1880.3, 4247.1, 5902.8, 1321.6, 354.1, 7507.8, 886.2, 2301.1, 4735.0]
[3418.9, 7242.3, 3966.4, 8295.4, 5577.0, 292.6, 1019.5, 3486.4, 2958.0, 7139.7, 3099.6, 2541.8, 3654.5, 4118.2, 2465.7, 4367.6, 476.6, 1164.7, 0.0, 2169.4, 3519.8, 3964.1, 3587.9, 6392.3, 4182.8, 7976.0, 201.4, 766.2, 6040.3, 437.6, 1931.1, 4705.7, 2026.9, 4710.1, 8106.4, 1060.8, 131.5, 2502.2, 4651.1, 2971.9, 5343.2, 6616.2, 485.1, 1500.7, 7988.7, 1961.8, 2938.3, 5468.9]
[2267.0, 5104.6, 2168.8, 6134.9, 3408.2, 1929.2, 1680.2, 2668.5, 1950.6, 5021.1, 1048.2, 693.7, 1487.4, 1996.9, 985.2, 2899.4, 2358.3, 1562.3, 2169.4, 0.0, 1429.9, 2459.2, 1546.9, 4332.8, 2018.1, 5816.2, 2078.8, 1693.9, 3909.3, 1732.4, 1812.1, 2667.3, 653.6, 2693.1, 6028.9, 1365.5, 2129.8, 1990.1, 2524.5, 1473.5, 3541.3, 4454.2, 1922.1, 1640.9, 5956.1, 1070.2, 776.6, 3301.3]
[2956.0, 4042.9, 2208.9, 4801.4, 2222.3, 3309.3, 3109.4, 3486.2, 2834.5, 3620.2, 1246.0, 1585.6, 729.9, 1340.2, 1986.2, 3150.8, 3616.4, 2987.2, 3519.8, 1429.9, 0.0, 2778.7, 1386.2, 2904.5, 1061.7, 4481.6, 3397.0, 3118.6, 2921.2, 3086.1, 3114.2, 1239.7, 1952.9, 2174.6, 4606.6, 2795.2, 3500.7, 3119.0, 1135.6, 2172.5, 3267.8, 3135.2, 3188.1, 3028.8, 4526.4, 2354.2, 710.7, 2041.6]
[720.0, 4021.4, 651.6, 5706.3, 3065.9, 3671.5, 2993.0, 1174.7, 1111.7, 5076.6, 1624.4, 1766.6, 2095.7, 1752.9, 1592.1, 441.0, 4344.8, 2828.9, 3964.1, 2459.2, 2778.7, 0.0, 1401.0, 4780.1, 2165.0, 5427.0, 3983.8, 3211.9, 2945.4, 3619.1, 2223.6, 3602.0, 2088.4, 1495.6, 6177.8, 2905.0, 3860.6, 1718.3, 3131.1, 1039.0, 1478.6, 4210.1, 3968.2, 2552.5, 6289.1, 2011.0, 2335.2, 3188.5]
[1699.3, 3676.2, 827.1, 4981.9, 2184.3, 3314.1, 2826.5, 2259.1, 1724.8, 4089.2, 502.1, 1049.6, 696.5, 605.1, 1252.6, 1764.5, 3850.9, 2665.3, 3587.9, 1546.9, 1386.2, 1401.0, 0.0, 3620.7, 902.9, 4674.4, 3536.2, 2953.2, 2474.3, 3168.0, 2426.3, 2253.7, 1577.2, 1147.8, 5176.1, 2597.8, 3520.2, 2193.9, 1833.0, 1073.0, 2053.2, 3339.7, 3422.4, 2540.3, 5212.5, 1800.9, 1076.1, 2189.2]
[5278.2, 2862.6, 4135.8, 2321.8, 1859.3, 6198.4, 6008.8, 5839.0, 5345.5, 921.4, 3840.4, 4356.5, 3076.0, 3077.9, 4715.7, 4959.5, 6432.5, 5881.1, 6392.3, 4332.8, 2904.5, 4780.1, 3620.7, 0.0, 2718.0, 2041.7, 6253.8, 6023.1, 2568.8, 5965.5, 5912.0, 1686.6, 4806.8, 3383.2, 1715.7, 5698.2, 6383.9, 5786.6, 1851.1, 4686.7, 4284.8, 1271.9, 6021.4, 5891.7, 1628.4, 5177.3, 3580.3, 1638.2]
[2577.9, 3105.9, 1517.3, 4177.3, 1400.1, 3931.8, 3551.1, 3140.2, 2627.6, 3206.6, 1195.2, 1770.0, 532.1, 418.8, 2071.7, 2443.9, 4371.2, 3400.3, 4182.8, 2018.1, 1061.7, 2165.0, 902.9, 2718.0, 0.0, 3863.1, 4096.9, 3634.7, 1931.1, 3747.2, 3273.2, 1447.1, 2283.5, 1163.6, 4285.3, 3282.1, 4135.6, 3086.0, 966.6, 1972.9, 2284.9, 2506.8, 3934.4, 3330.7, 4311.6, 2588.5, 1283.3, 1339.1]
[6075.5, 1849.2, 4873.0, 319.8, 2490.1, 7744.9, 7411.2, 6595.2, 6284.8, 1130.8, 5053.0, 5632.4, 4362.5, 4069.3, 5914.7, 5442.4, 8097.1, 7262.3, 7976.0, 5816.2, 4481.6, 5427.0, 4674.4, 2041.7, 3863.1, 0.0, 7866.0, 7482.8, 2514.5, 7538.7, 7100.6, 3448.2, 6145.7, 3937.7, 1374.5, 7134.0, 7944.0, 6830.1, 3348.7, 5708.8, 4396.1, 1362.7, 7666.9, 7189.6, 1797.5, 6445.9, 5041.0, 2527.7]
[3464.7, 7172.9, 3953.1, 8185.6, 5485.3, 364.9, 1103.1, 3562.8, 3006.7, 7013.2, 3041.9, 2497.9, 3566.2, 4051.2, 2453.9, 4395.4, 369.3, 1232.5, 201.4, 2078.8, 3397.0, 3983.8, 3536.2, 6253.8, 4096.9, 7866.0, 0.0, 838.1, 5972.8, 373.1, 2018.0, 4568.2, 1996.0, 4668.7, 7969.1, 1084.4, 305.0, 2580.2, 4531.4, 2975.3, 5338.3, 6508.5, 286.4, 1580.7, 7843.4, 1973.3, 2837.9, 5368.1]
[2653.7, 6629.0, 3253.1, 7799.9, 5034.3, 481.7, 266.9, 2727.0, 2192.4, 6713.0, 2487.6, 1906.9, 3121.8, 3516.5, 1763.6, 3609.1, 1205.0, 398.9, 766.2, 1693.9, 3118.6, 3211.9, 2953.2, 6023.1, 3634.7, 7482.8, 838.1, 0.0, 5426.3, 558.0, 1180.0, 4348.9, 1377.0, 4043.2, 7722.4, 355.9, 652.6, 1743.4, 4217.4, 2240.7, 4613.7, 6120.3, 954.4, 742.7, 7643.2, 1230.8, 2464.4, 4956.8]
[3624.6, 1203.2, 2446.0, 2777.3, 893.1, 5774.0, 5299.7, 4119.9, 3888.5, 2436.4, 2944.7, 3519.8, 2452.9, 1922.3, 3709.7, 2931.3, 6266.4, 5137.4, 6040.3, 3909.3, 2921.2, 2945.4, 2474.3, 2568.8, 1931.1, 2514.5, 5972.8, 5426.3, 0.0, 5611.9, 4823.0, 2549.9, 4049.4, 1497.7, 3475.5, 5070.7, 5980.0, 4469.9, 2095.6, 3387.4, 1910.1, 1500.4, 5830.9, 4993.1, 3703.6, 4263.9, 3208.1, 1196.0]
[3114.9, 6813.1, 3580.3, 7858.0, 5140.4, 260.5, 820.3, 3239.2, 2660.0, 6706.3, 2675.7, 2127.1, 3218.3, 3689.6, 2081.7, 4033.9, 725.8, 922.6, 437.6, 1732.4, 3086.1, 3619.1, 3168.0, 5965.5, 3747.2, 7538.7, 373.1, 558.0, 5611.9, 0.0, 1715.9, 4279.0, 1623.1, 4298.0, 7678.4, 734.4, 419.5, 2262.4, 4215.9, 2605.8, 4966.4, 6178.7, 399.5, 1276.7, 7566.6, 1608.2, 2500.7, 5031.3]
[1573.2, 6000.6, 2440.6, 7408.0, 4610.5, 1658.2, 915.4, 1558.4, 1121.5, 6476.8, 2086.1, 1557.7, 2841.8, 3031.4, 1203.8, 2571.6, 2383.9, 793.4, 1931.1, 1812.1, 3114.2, 2223.6, 2426.3, 5912.0, 3273.2, 7100.6, 2018.0, 1180.0, 4823.0, 1715.9, 0.0, 4329.4, 1179.2, 3346.0, 7544.7, 1022.1, 1807.1, 577.6, 4061.1, 1437.6, 3692.5, 5762.2, 2114.7, 439.5, 7536.0, 762.6, 2403.8, 4602.9]
[3950.1, 3446.9, 2959.6, 3762.9, 1669.0, 4512.8, 4347.5, 4506.6, 3919.3, 2475.3, 2330.3, 2777.8, 1591.4, 1865.9, 3163.7, 3891.0, 4753.2, 4226.6, 4705.7, 2667.3, 1239.7, 3602.0, 2253.7, 1686.6, 1447.1, 3448.2, 4568.2, 4348.9, 2549.9, 4279.0, 4329.4, 0.0, 3183.7, 2509.4, 3401.1, 4031.0, 4697.6, 4280.6, 532.6, 3244.3, 3611.8, 2186.3, 4338.4, 4264.5, 3295.6, 3575.6, 1940.6, 1381.0]
[1747.4, 5252.2, 1965.2, 6460.6, 3677.0, 1746.0, 1269.0, 2081.6, 1371.8, 5431.6, 1113.2, 530.1, 1790.9, 2141.4, 496.3, 2524.2, 2334.2, 1116.8, 2026.9, 653.6, 1952.9, 2088.4, 1577.2, 4806.8, 2283.5, 6145.7, 1996.0, 1377.0, 4049.4, 1623.1, 1179.2, 3183.7, 0.0, 2684.4, 6474.1, 1021.2, 1951.1, 1340.2, 2962.0, 1049.5, 3357.9, 4786.7, 1925.7, 1085.0, 6435.2, 421.4, 1243.9, 3618.8]
[2141.2, 2655.6, 949.3, 4222.1, 1589.8, 4430.3, 3889.9, 2657.9, 2390.8, 3598.1, 1649.9, 2170.9, 1479.2, 837.0, 2286.8, 1589.6, 4990.6, 3723.8, 4710.1, 2693.1, 2174.6, 1495.6, 1147.8, 3383.2, 1163.6, 3937.7, 4668.7, 4043.2, 1497.7, 4298.0, 3346.0, 2509.4, 2684.4, 0.0, 4696.7, 3692.0, 4635.4, 2974.0, 1980.8, 1908.8, 1123.2, 2717.4, 4564.8, 3547.0, 4829.7, 2838.6, 2139.3, 1750.9]
[6754.2, 3122.6, 5563.7, 1426.0, 3112.0, 7909.4, 7697.6, 7303.8, 6883.0, 1101.7, 5458.9, 6002.1, 4705.3, 4592.6, 6341.2, 6277.6, 8147.8, 7564.8, 8106.4, 6028.9, 4606.6, 6177.8, 5176.1, 1715.7, 4285.3, 1374.5, 7969.1, 7722.4, 3475.5, 7678.4, 7544.7, 3401.1, 6474.1, 4696.7, 0.0, 7392.1, 8096.4, 7369.1, 3514.9, 6248.5, 5378.8, 2000.5, 7737.1, 7555.6, 460.2, 6828.4, 5266.1, 3012.5]
[2382.1, 6273.4, 2915.1, 7450.7, 4681.2, 768.5, 331.0, 2511.1, 1926.1, 6375.2, 2131.7, 1551.1, 2771.8, 3160.7, 1418.8, 3312.7, 1451.1, 285.5, 1060.8, 1365.5, 2795.2, 2905.0, 2597.8, 5698.2, 3282.1, 7134.0, 1084.4, 355.9, 5070.7, 734.4, 1022.1, 4031.0, 1021.2, 3692.0, 7392.1, 0.0, 964.4, 1541.7, 3882.0, 1912.4, 4285.3, 5771.9, 1120.5, 599.8, 7321.6, 901.3, 2127.8, 4607.1]
[3305.9, 7182.8, 3877.8, 8263.0, 5532.7, 206.1, 899.1, 3363.9, 2844.4, 7120.7, 3036.2, 2471.6, 3609.6, 4059.1, 2378.6, 4260.6, 608.0, 1048.8, 131.5, 2129.8, 3500.7, 3860.6, 3520.2, 6383.9, 4135.6, 7944.0, 305.0, 652.6, 5980.0, 419.5, 1807.1, 4697.6, 1951.1, 4635.4, 8096.4, 964.4, 0.0, 2379.9, 4628.2, 2876.6, 5249.6, 6582.7, 569.9, 1379.4, 7986.0, 1865.1, 2903.2, 5431.1]
[1028.9, 5621.9, 2034.6, 7130.4, 4351.6, 2224.5, 1483.1, 984.2, 610.7, 6283.0, 1957.8, 1537.5, 2720.2, 2787.8, 1133.5, 2032.7, 2948.1, 1347.8, 2502.2, 1990.1, 3119.0, 1718.3, 2193.9, 5786.6, 3086.0, 6830.1, 2580.2, 1743.4, 4469.9, 2262.4, 577.6, 4280.6, 1340.2, 2974.0, 7369.1, 1541.7, 2379.9, 0.0, 3951.5, 1126.3, 3196.9, 5517.4, 2657.4, 1001.9, 7394.6, 950.4, 2428.8, 4379.4]
[3529.3, 3084.1, 2482.0, 3668.4, 1251.3, 4434.1, 4184.1, 4090.6, 3542.1, 2497.0, 1996.5, 2505.4, 1231.8, 1379.4, 2866.7, 3397.9, 4751.6, 4050.1, 4651.1, 2524.5, 1135.6, 3131.1, 1833.0, 1851.1, 966.6, 3348.7, 4531.4, 4217.4, 2095.6, 4215.9, 4061.1, 532.6, 2962.0, 1980.8, 3514.9, 3882.0, 4628.2, 3951.5, 0.0, 2872.1, 3079.6, 2011.5, 4323.7, 4045.8, 3477.4, 3327.0, 1754.3, 999.6]
[824.3, 4563.0, 1026.9, 6010.9, 3226.6, 2680.3, 2048.1, 1319.0, 675.0, 5159.7, 930.9, 790.0, 1655.2, 1662.0, 553.2, 1475.1, 3330.5, 1880.3, 2971.9, 1473.5, 2172.5, 1039.0, 1073.0, 4686.7, 1972.9, 5708.8, 2975.3, 2240.7, 3387.4, 2605.8, 1437.6, 3244.3, 1049.5, 1908.8, 6248.5, 1912.4, 2876.6, 1126.3, 2872.1, 0.0, 2373.6, 4391.6, 2942.4, 1658.8, 6284.3, 1011.7, 1562.2, 3253.7]
[2187.0, 2755.1, 1394.9, 4637.3, 2425.6, 5052.3, 4414.2, 2543.8, 2589.3, 4317.9, 2512.9, 2911.6, 2549.3, 1931.4, 2884.8, 1240.5, 5686.6, 4247.1, 5343.2, 3541.3, 3267.8, 1478.6, 2053.2, 4284.8, 2284.9, 4396.1, 5338.3, 4613.7, 1910.1, 4966.4, 3692.5, 3611.8, 3357.9, 1123.2, 5378.8, 4285.3, 5249.6, 3196.9, 3079.6, 2373.6, 0.0, 3385.4, 5283.5, 3996.8, 5584.1, 3385.2, 3124.4, 2664.0]
[4819.4, 1590.9, 3616.9, 1680.8, 1168.4, 6383.2, 6050.7, 5357.5, 4992.0, 936.4, 3700.3, 4276.7, 3000.9, 2736.0, 4568.9, 4286.5, 6745.5, 5902.8, 6616.2, 4454.2, 3135.2, 4210.1, 3339.7, 1271.9, 2506.8, 1362.7, 6508.5, 6120.3, 1500.4, 6178.7, 5762.2, 2186.3, 4786.7, 2717.4, 2000.5, 5771.9, 6582.7, 5517.4, 2011.5, 4391.6, 3385.4, 0.0, 6313.6, 5837.0, 2204.2, 5094.1, 3679.5, 1168.2]
[3489.0, 7026.7, 3890.8, 7986.7, 5312.1, 549.6, 1218.7, 3631.0, 3038.1, 6794.6, 2922.5, 2402.4, 3402.4, 3914.2, 2404.4, 4389.6, 436.8, 1321.6, 485.1, 1922.1, 3188.1, 3968.2, 3422.4, 6021.4, 3934.4, 7666.9, 286.4, 954.4, 5830.9, 399.5, 2114.7, 4338.4, 1925.7, 4564.8, 7737.1, 1120.5, 569.9, 2657.4, 4323.7, 2942.4, 5283.5, 6313.6, 0.0, 1675.7, 7602.3, 1963.8, 2661.2, 5183.2]
[1946.9, 6185.7, 2685.3, 7501.6, 4705.6, 1223.0, 481.3, 1986.0, 1485.5, 6506.7, 2136.9, 1563.4, 2859.4, 3137.2, 1288.2, 2927.5, 1947.7, 354.1, 1500.7, 1640.9, 3028.8, 2552.5, 2540.3, 5891.7, 3330.7, 7189.6, 1580.7, 742.7, 4993.1, 1276.7, 439.5, 4264.5, 1085.0, 3547.0, 7555.6, 599.8, 1379.4, 1001.9, 4045.8, 1658.8, 3996.8, 5837.0, 1675.7, 0.0, 7520.1, 743.9, 2324.1, 4669.7]
[6834.3, 3471.2, 5660.2, 1876.2, 3240.7, 7804.2, 7634.2, 7390.4, 6933.3, 1267.9, 5458.4, 5982.2, 4696.0, 4646.4, 6337.0, 6418.8, 8004.1, 7507.8, 7988.7, 5956.1, 4526.4, 6289.1, 5212.5, 1628.4, 4311.6, 1797.5, 7843.4, 7643.2, 3703.6, 7566.6, 7536.0, 3295.6, 6435.2, 4829.7, 460.2, 7321.6, 7986.0, 7394.6, 3477.4, 6284.3, 5584.1, 2204.2, 7602.3, 7520.1, 0.0, 6804.4, 5207.6, 3101.1]
[1541.7, 5460.7, 2023.0, 6757.8, 3961.7, 1669.7, 1053.3, 1784.8, 1111.7, 5772.7, 1393.8, 826.8, 2125.1, 2395.0, 554.7, 2427.1, 2333.9, 886.2, 1961.8, 1070.2, 2354.2, 2011.0, 1800.9, 5177.3, 2588.5, 6445.9, 1973.3, 1230.8, 4263.9, 1608.2, 762.6, 3575.6, 421.4, 2838.6, 6828.4, 901.3, 1865.1, 950.4, 3327.0, 1011.7, 3385.2, 5094.1, 1963.8, 743.9, 6804.4, 0.0, 1643.5, 3927.2]
[2378.5, 4389.1, 1866.2, 5359.9, 2651.0, 2703.9, 2431.5, 2878.6, 2195.3, 4248.6, 710.8, 891.4, 755.3, 1350.6, 1296.5, 2748.3, 3097.6, 2301.1, 2938.3, 776.6, 710.7, 2335.2, 1076.1, 3580.3, 1283.3, 5041.0, 2837.9, 2464.4, 3208.1, 2500.7, 2403.8, 1940.6, 1243.9, 2139.3, 5266.1, 2127.8, 2903.2, 2428.8, 1754.3, 1562.2, 3124.4, 3679.5, 2661.2, 2324.1, 5207.6, 1643.5, 0.0, 2531.0]
[3743.1, 2087.3, 2560.0, 2843.8, 303.8, 5230.0, 4883.6, 4295.2, 3875.4, 1914.0, 2533.6, 3108.7, 1835.3, 1591.7, 3405.6, 3336.4, 5617.9, 4735.0, 5468.9, 3301.3, 2041.6, 3188.5, 2189.2, 1638.2, 1339.1, 2527.7, 5368.1, 4956.8, 1196.0, 5031.3, 4602.9, 1381.0, 3618.8, 1750.9, 3012.5, 4607.1, 5431.1, 4379.4, 999.6, 3253.7, 2664.0, 1168.2, 5183.2, 4669.7, 3101.1, 3927.2, 2531.0, 0.0]
